Marca,Modelo,Precio,Provincia,Año,Kilometraje,Transmisión,Dirección,Motor,Tracción,Color,Combustible,Enlace
CHEVROLET,TRACKER LT,10900.0,PICHINCHA,2015,154000,TIPTRONIC,HIDRAULICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER LT,11900.0,PICHINCHA,2015,198207,AUTOMATICA,HIDRAULICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER,10300.0,PICHINCHA,2015,147000,AUTOMATICA,ELECTRONICA,1800,4x2,BLANCO,GASOLINA,
CHEVROLET,TRACKER,11900.0,PICHINCHA,2014,140000,AUTOMATICA,MECANICA,1800,AWD,NEGRO,GASOLINA,
CHEVROLET,TRACKER,11900.0,PICHINCHA,2014,96000,AUTOMATICA,MECANICA,1800,AWD,AZUL,GASOLINA,
CHEVROLET,TRACKER,11900.0,PICHINCHA,2014,96000,AUTOMATICA,HIDRAULICA,3300,4x2,NARANJA,GASOLINA,
CHEVROLET,TRACKER LT,11900.0,PICHINCHA,2014,197618,AUTOMATICA,MECANICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,10500.0,PICHINCHA,2019,58400,MANUAL,ELECTRONICA,1200,4x2,VERDE,GASOLINA,
CHEVROLET,SPARK GT,11800.0,MORONA SANTIAGO,2019,89400,TIPTRONIC,ELECTRONICA,3598,AWD,VERDE,GASOLINA,
CHEVROLET,SPARK GT,10450.0,PICHINCHA,2018,71256,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
CHEVROLET,CAVALIER,10800.0,CHIMBORAZO,2019,100000,AUTOMATICA,ELECTRONICA,3497,4x2,CELESTE,HIBRIDO,
CHEVROLET,CAVALIER,10800.0,PICHINCHA,2019,100000,MANUAL,ASISTIDA,1600,4x2,NEGRO,GASOLINA,
CHEVROLET,CRUZE,12800.0,TUNGURAHUA,2015,144000,AUTOMATICA,HIDRAULICA,1800,4x2,ROJO,GASOLINA,
CHEVROLET,CRUZE,14400.0,PICHINCHA,2016,60600,AUTOMATICA,ASISTIDA,1800,4x2,NEGRO,GASOLINA,
CHEVROLET,CRUZE,14400.0,PICHINCHA,2016,60700,AUTOMATICA,ASISTIDA,1800,4x2,NEGRO,GASOLINA,
CHEVROLET,CRUZE,13990.0,PICHINCHA,2018,50336,AUTOMATICA,HIDRAULICA,1400,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,15800.0,PICHINCHA,2018,103925,AUTOMATICA,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,15500.0,PICHINCHA,2018,94600,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,15900.0,PICHINCHA,2018,66000,AUTOMATICA,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ NEXT,14990.0,PICHINCHA,2016,74769,MULTITRONIC,HIDRAULICA,1700,AWD,AMARILLO,ELECTRICO,
CHEVROLET,GRAND VITARA SZ,14300.0,PICHINCHA,2016,133600,AUTOMATICA,HIDRAULICA,2400,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA SZ NEXT,14300.0,PICHINCHA,2016,148000,MANUAL,HIDRAULICA,2000,4x2,AMARILLO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,13500.0,PICHINCHA,2016,80000,MANUAL,HIDRAULICA,2000,4x2,CREMA,GASOLINA,
CHEVROLET,GRAND VITARA SZ,13900.0,PICHINCHA,2017,147000,AUTOMATICA,HIDRAULICA,2400,4x2,AMARILLO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,14200.0,PICHINCHA,2018,144000,MANUAL,HIDRAULICA,2000,4x2,VINO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,12500.0,MANABI,2018,136000,MANUAL,HIDRAULICA,2000,4x2,VINO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,14800.0,MANABI,2019,98000,STEPTRONIC,ASISTIDA,2900,4x2,NARANJA,HIBRIDO,
CHEVROLET,GRAND VITARA SZ,14990.0,PICHINCHA,2019,87000,AUTOMATICA,HIDRAULICA,2400,4x2,NEGRO,GASOLINA,
CHEVROLET,CAVALIER LT,12900.0,TUNGURAHUA,2019,103000,MANUAL,MECANICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL,11900.0,PICHINCHA,2020,80000,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL,11900.0,PICHINCHA,2020,100000,MANUAL,ASISTIDA,1500,4x2,ROJO,GASOLINA,
CHEVROLET,SAIL,12200.0,PICHINCHA,2020,55000,MANUAL,HIDRAULICA,1500,4x2,AZUL,GASOLINA,
CHEVROLET,SAIL LTZ,10990.0,PICHINCHA,2019,113855,MANUAL,HIDRAULICA,1400,4x2,NEGRO,GASOLINA,
CHEVROLET,SAIL,10990.0,CARCHI,2019,160000,SPEEDTRONIC,MECANICA,5327,AWD,PLOMO,GASOLINA,
CHEVROLET,SAIL,11900.0,PICHINCHA,2019,115922,MANUAL,HIDRAULICA,1500,4x2,NEGRO,GASOLINA,
CHEVROLET,SAIL LTZ,10800.0,PICHINCHA,2019,119500,MANUAL,HIDRAULICA,1400,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL,11900.0,IMBABURA,2019,80500,MANUAL,HIDRAULICA,1500,4x2,BLANCO,GASOLINA,
CHEVROLET,SAIL,11300.0,LOJA,2019,71000,MANUAL,HIDRAULICA,1500,4x2,ROJO,GASOLINA,
CHEVROLET,SAIL,12200.0,PICHINCHA,2019,119000,MANUAL,HIDRAULICA,1998,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL,11500.0,IMBABURA,2019,70000,MANUAL,HIDRAULICA,1500,4x2,ROJO,GASOLINA,
CHEVROLET,SAIL,10990.0,PICHINCHA,2018,155000,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL LTZ,10300.0,PICHINCHA,2018,77000,MANUAL,HIDRAULICA,1400,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL,11990.0,PICHINCHA,2018,109000,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL,11990.0,SANTO DOMINGO DE LOS TSACHILAS,2018,128000,AUTOMATICA,ELECTRONICA,2500,AWD,VERDE,DIESEL,
CHEVROLET,SAIL,10990.0,TUNGURAHUA,2017,75512,MANUAL,HIDRAULICA,1400,4x2,NEGRO,GASOLINA,
CHEVROLET,OPTRA,5990.0,PICHINCHA,2006,259118,MANUAL,HIDRAULICA,1800,4x2,ROJO,GASOLINA,
CHEVROLET,RODEO,8900.0,PICHINCHA,2001,283000,MANUAL,HIDRAULICA,3200,4x4,ROJO,GASOLINA,
CHEVROLET,RODEO,6400.0,GUAYAS,2001,221000,MANUAL,HIDRAULICA,1598,4x4,PLOMO,GASOLINA,
CHEVROLET,RODEO,8500.0,PICHINCHA,2002,194000,MANUAL,HIDRAULICA,3500,4x2,PLOMO,GASOLINA,
CHEVROLET,ASTRA,5300.0,PICHINCHA,2001,190000,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,CHEYENNE,6990.0,PICHINCHA,2002,231213,MANUAL,MECANICA,2500,4x2,PLOMO,GASOLINA,
CHEVROLET,CHEYENNE,6900.0,PICHINCHA,2000,288000,AUTOMATICA,HIDRAULICA,3500,4x4,AZUL,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,10499.0,PICHINCHA,2008,213000,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ NEXT,12400.0,PICHINCHA,2015,90000,AUTOMATICA,HIDRAULICA,2400,4x2,CREMA,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,11900.0,PICHINCHA,2014,192687,MANUAL,HIDRAULICA,2000,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,12200.0,PICHINCHA,2012,148000,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,10900.0,PICHINCHA,2012,168000,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,12400.0,PICHINCHA,2011,144000,MANUAL,ASISTIDA,2000,4x2,VINO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,10800.0,COTOPAXI,2011,213000,MANUAL,HIDRAULICA,2000,4x2,AZUL,GASOLINA,
CHEVROLET,GRAND VITARA SZ,10900.0,PICHINCHA,2010,216000,MANUAL,HIDRAULICA,2000,4x4,AZUL,GASOLINA,
CHEVROLET,CAPTIVA SPORT,10990.0,PICHINCHA,2010,144316,AUTOMATICA,HIDRAULICA,3600,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,11490.0,LOJA,2010,108000,CVT,HIDRAULICA,2378,4x2,AMARILLO,ELECTRICO,
CHEVROLET,CAPTIVA SPORT,11900.0,PICHINCHA,2016,115000,AUTOMATICA,HIDRAULICA,2400,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,11490.0,PICHINCHA,2016,66317,AUTOMATICA,ASISTIDA,3000,4x2,BLANCO,GASOLINA,
CHEVROLET,RODEO,7990.0,PICHINCHA,2002,274134,MANUAL,HIDRAULICA,3200,4x4,PLOMO,GASOLINA,
CHEVROLET,RODEO,7900.0,PICHINCHA,2003,310000,MANUAL,HIDRAULICA,3200,4x4,BLANCO,DIESEL,
CHEVROLET,RODEO,9900.0,CHIMBORAZO,2004,314000,MANUAL,ELECTRONICA,3200,4x4,PLOMO,GASOLINA,
CHEVROLET,RODEO,7900.0,PICHINCHA,2004,271000,MANUAL,HIDRAULICA,3000,4x2,PLOMO,GASOLINA,
CHEVROLET,OPTRA,9600.0,PICHINCHA,2007,93000,MANUAL,HIDRAULICA,1800,AWD,BLANCO,GASOLINA,
CHEVROLET,OPTRA LIMITED,7900.0,CHIMBORAZO,2008,273408,MANUAL,HIDRAULICA,1800,4x2,VINO,GASOLINA,
CHEVROLET,OPTRA,7500.0,PICHINCHA,2008,180000,MANUAL,MECANICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,OPTRA,5400.0,GUAYAS,2011,270000,ECVT,HIDRAULICA,3700,4x2,CAFE,ELECTRICO,
CHEVROLET,OPTRA ADVANCE,7900.0,PICHINCHA,2011,270000,MANUAL,HIDRAULICA,1800,4x2,BLANCO,GASOLINA,
CHEVROLET,OPTRA ADVANCE,9990.0,IMBABURA,2013,256286,MANUAL,HIDRAULICA,1800,4x2,AZUL,GASOLINA,
CHEVROLET,CHEVYTAXI,8500.0,BOLIVAR,2011,311000,MANUAL,ELECTRONICA,2800,4x2,VERDE,GASOLINA,
CHEVROLET,BEAT PREMIER,9900.0,PICHINCHA,2019,104000,MANUAL,HIDRAULICA,1200,4x2,NEGRO,GASOLINA,
CHEVROLET,VITARA 3P,13000.0,PICHINCHA,2007,296203,MANUAL,ELECTRONICA,1600,4x4,BLANCO,GASOLINA,
CHEVROLET,VITARA 3P,12900.0,PICHINCHA,2012,242000,MANUAL,HIDRAULICA,1600,4x4,BLANCO,GASOLINA,
CHEVROLET,VITARA 3P,14900.0,PICHINCHA,2009,223426,MANUAL,HIDRAULICA,1600,4x4,BLANCO,GASOLINA,
CHEVROLET,VITARA 3P,13200.0,PICHINCHA,2013,167000,MANUAL,HIDRAULICA,1600,4x4,PLOMO,GASOLINA,
CHEVROLET,TAHOE,15500.0,PICHINCHA,2010,180000,AUTOMATICA,ELECTRONICA,1995,4x4,PLOMO,GASOLINA,
CHEVROLET,TAHOE,17500.0,LOS RIOS,2008,136000,AUTOMATICA,HIDRAULICA,5400,4x4,AZUL,GASOLINA,
CHEVROLET,TAHOE,19990.0,CARCHI,2009,163000,TIPTRONIC,ASISTIDA,1300,4x2,NARANJA,GASOLINA,
CHEVROLET,TAHOE HIBRIDO,17800.0,IMBABURA,2010,104000,AUTOMATICA,HIDRAULICA,5000,4x4,VERDE,ELECTRICO,
CHEVROLET,TAHOE HIBRIDO,17800.0,ESMERALDAS,2010,104000,STEPTRONIC,MECANICA,1200,4x2,NARANJA,DIESEL,
CHEVROLET,CAPTIVA SPORT,11900.0,GALAPAGOS,2016,107295,9G-TRONIC,MECANICA,2400,4x2,PLOMO,HIBRIDO,
CHEVROLET,CAPTIVA SPORT,12399.0,PICHINCHA,2016,115000,AUTOMATICA,HIDRAULICA,1991,AWD,NARANJA,GASOLINA,
CHEVROLET,CAPTIVA SPORT,11900.0,PICHINCHA,2015,133107,MANUAL,HIDRAULICA,2997,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,10800.0,PICHINCHA,2015,138674,AUTOMATICA,HIDRAULICA,2400,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,10990.0,PICHINCHA,2015,171000,AUTOMATICA,HIDRAULICA,3000,4x2,NEGRO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,10900.0,IMBABURA,2015,140000,AUTOMATICA,HIDRAULICA,2400,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,11700.0,IMBABURA,2014,112000,AUTOMATICA,HIDRAULICA,2400,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,11900.0,PICHINCHA,2014,101000,AUTOMATICA,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,11900.0,PICHINCHA,2014,183000,AUTOMATICA,HIDRAULICA,3000,4x2,AZUL,GASOLINA,
CHEVROLET,CRUZE,9900.0,PICHINCHA,2012,169000,AUTOMATICA,MECANICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,CRUZE,9900.0,PICHINCHA,2013,179000,AUTOMATICA,ASISTIDA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,CRUZE,9800.0,PICHINCHA,2016,113000,AUTOMATICA,HIDRAULICA,1800,4x2,BLANCO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,9500.0,TUNGURAHUA,2007,221000,AUTOMATICA,HIDRAULICA,2700,4x4,VINO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,9300.0,AZUAY,2009,250605,AUTOMATICA,HIDRAULICA,2700,4x4,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA SZ,9600.0,PICHINCHA,2010,188500,AUTOMATICA,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,SPARK GT,8800.0,PICHINCHA,2016,131576,MANUAL,HIDRAULICA,1200,4x2,VINO,GASOLINA,
CHEVROLET,SPARK GT,9300.0,PICHINCHA,2019,80000,MANUAL,HIDRAULICA,1200,4x4,AZUL,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,14500.0,PICHINCHA,2015,169000,MANUAL,HIDRAULICA,2000,4x2,NEGRO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,12800.0,PICHINCHA,2014,170687,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,13900.0,PICHINCHA,2012,170616,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,GRAND VITARA 5P 4X2,15800.0,CANAR,2016,100226,MANUAL,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,12700.0,PICHINCHA,2015,130000,AUTOMATICA,HIDRAULICA,2384,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,12900.0,PICHINCHA,2015,69000,TIPTRONIC,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,12000.0,GUAYAS,2010,165000,AUTOMATICA,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
CHEVROLET,ONIX,11990.0,NAPO,2023,32000,DSG,ELECTRONICA,3649,AWD,PLOMO,GASOLINA,
CHEVROLET,TRAILBLAZER EXTENDED,12500.0,PICHINCHA,2003,190000,AUTOMATICA,HIDRAULICA,5300,4x4,PLOMO,GASOLINA,
CHEVROLET,ONIX LTZ TURBO,13500.0,PICHINCHA,2023,97417,MANUAL,ELECTRONICA,1000,4x2,PLOMO,GASOLINA,
CHEVROLET,ONIX LTZ TURBO,12800.0,CHIMBORAZO,2023,36857,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
CHEVROLET,ONIX,14900.0,PICHINCHA,2023,14000,AUTOMATICA,HIDRAULICA,1000,4x2,BLANCO,GASOLINA,
CHEVROLET,ONIX,13990.0,LOJA,2023,25000,MANUAL,HIDRAULICA,1000,4x2,VINO,GASOLINA,
CHEVROLET,ONIX,14900.0,PICHINCHA,2022,40500,AUTOMATICA,MECANICA,1000,4x2,BLANCO,GASOLINA,
CHEVROLET,ONIX RS,12900.0,PICHINCHA,2022,133000,MANUAL,MECANICA,1000,4x2,ROJO,GASOLINA,
CHEVROLET,ONIX LTZ TURBO,13900.0,CHIMBORAZO,2022,32000,MANUAL,ELECTRONICA,1000,4x2,PLOMO,GASOLINA,
CHEVROLET,ONIX,13200.0,LOS RIOS,2021,59000,AUTOMATICA,HIDRAULICA,1000,4x2,PLOMO,GASOLINA,
CHEVROLET,ONIX,15900.0,PICHINCHA,2023,40800,MANUAL,HIDRAULICA,1000,4x2,BLANCO,GASOLINA,
CHEVROLET,ONIX RS,18000.0,PICHINCHA,2023,40000,MANUAL,ELECTRONICA,1000,4x2,BLANCO,GASOLINA,
CHEVROLET,ONIX RS,17500.0,PICHINCHA,2024,31000,MANUAL,HIDRAULICA,1000,4x2,BLANCO,GASOLINA,
CHEVROLET,SAIL,12600.0,PICHINCHA,2019,50000,MANUAL,HIDRAULICA,1400,4x2,NEGRO,GASOLINA,
CHEVROLET,SAIL,12900.0,PICHINCHA,2019,85700,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL LTZ,12600.0,PICHINCHA,2019,18700,MANUAL,HIDRAULICA,1400,4x2,ROJO,GASOLINA,
CHEVROLET,SAIL,12600.0,PICHINCHA,2019,18700,MANUAL,HIDRAULICA,1400,4x2,ROJO,GASOLINA,
CHEVROLET,SAIL LTZ,13500.0,PICHINCHA,2019,73000,MANUAL,ASISTIDA,1500,4x2,CREMA,GASOLINA,
CHEVROLET,SAIL,12990.0,PICHINCHA,2020,113000,MANUAL,ELECTRONICA,1500,AWD,VINO,GASOLINA,
CHEVROLET,SAIL,13500.0,PICHINCHA,2020,77400,MANUAL,HIDRAULICA,1500,4x2,AZUL,GASOLINA,
CHEVROLET,SAIL LTZ,12700.0,BOLIVAR,2022,88245,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,SAIL,12700.0,NAPO,2022,88236,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,VITARA 3P,9100.0,PICHINCHA,2009,204000,MANUAL,HIDRAULICA,1600,4x4,PLOMO,GASOLINA,
CHEVROLET,TROOPER 5P,8900.0,PICHINCHA,2001,272584,MANUAL,HIDRAULICA,3200,4x4,VINO,GASOLINA,
CHEVROLET,TROOPER 5P,7990.0,PICHINCHA,2001,295000,AUTOMATICA,HIDRAULICA,2000,4x4,VINO,GASOLINA,
CHEVROLET,TRACKER,13800.0,PICHINCHA,2018,98199,AUTOMATICA,ASISTIDA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,8300.0,PICHINCHA,2010,160000,AUTOMATICA,HIDRAULICA,2400,4x2,AZUL,GASOLINA,
CHEVROLET,CAPTIVA SPORT,9800.0,PICHINCHA,2010,75726,AUTOMATICA,HIDRAULICA,3600,4x4,AZUL,GASOLINA,
CHEVROLET,CAPTIVA SPORT,8700.0,COTOPAXI,2011,150000,AUTOMATICA,HIDRAULICA,3000,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,8900.0,PICHINCHA,2011,140000,AUTOMATICA,HIDRAULICA,3000,4x2,BLANCO,GASOLINA,
CHEVROLET,CAPTIVA SPORT,9990.0,EL ORO,2014,157000,7G-TRONIC,ELECTRONICA,1488,AWD,BLANCO,ELECTRICO,
CHEVROLET,CAPTIVA SPORT,9990.0,AZUAY,2014,157000,AUTOMATICA,MECANICA,2400,4x2,BLANCO,GASOLINA,
CHEVROLET,ZAFIRA,7990.0,PICHINCHA,2003,260000,MANUAL,MECANICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO FAMILY,9900.0,PICHINCHA,2019,200000,MANUAL,MECANICA,1500,4x2,AMARILLO,GASOLINA,
CHEVROLET,AVEO FAMILY,9800.0,PICHINCHA,2019,88000,MANUAL,HIDRAULICA,1500,4x2,ROJO,GASOLINA,
CHEVROLET,AVEO FAMILY,9400.0,COTOPAXI,2018,98114,MANUAL,HIDRAULICA,1500,4x2,BLANCO,GASOLINA,
CHEVROLET,AVEO FAMILY,9900.0,PICHINCHA,2018,125000,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO FAMILY,9750.0,PICHINCHA,2018,98653,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO FAMILY,8900.0,PICHINCHA,2017,116000,MANUAL,HIDRAULICA,1498,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO FAMILY,9500.0,PICHINCHA,2017,167000,MANUAL,ELECTRONICA,1500,4x2,BLANCO,GASOLINA,
CHEVROLET,AVEO FAMILY,9900.0,PICHINCHA,2016,72500,MANUAL,HIDRAULICA,1500,4x2,BLANCO,GASOLINA,
CHEVROLET,AVEO FAMILY,9100.0,PICHINCHA,2015,72000,MANUAL,HIDRAULICA,1500,4x2,VINO,GASOLINA,
CHEVROLET,AVEO FAMILY,9400.0,PICHINCHA,2015,125000,MANUAL,HIDRAULICA,1500,4x2,PLOMO,GASOLINA,
CHEVROLET,AVEO FAMILY,9900.0,CHIMBORAZO,2014,191000,ECVT,ASISTIDA,3604,AWD,CREMA,GASOLINA,
CHERY,TIGGO,9990.0,CANAR,2017,101000,SECUENCIAL,ELECTRONICA,3604,AWD,CELESTE,GASOLINA,
CHERY,Q22L,8500.0,PICHINCHA,2021,80000,MANUAL,HIDRAULICA,1200,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA,9800.0,TUNGURAHUA,2015,191000,AUTOMATICA,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA,8900.0,PICHINCHA,2011,206137,AUTOMATICA,HIDRAULICA,3000,4x2,AZUL,GASOLINA,
CHEVROLET,CAPTIVA,9800.0,PICHINCHA,2010,258000,AUTOMATICA,HIDRAULICA,2400,4x2,PLOMO,GASOLINA,
CHEVROLET,CAPTIVA,8900.0,PICHINCHA,2008,190657,AUTOMATICA,HIDRAULICA,3200,4x2,AZUL,GASOLINA,
CHEVROLET,CORSA EVOLUTION,7900.0,PICHINCHA,2007,202000,MANUAL,HIDRAULICA,1400,4x4,BLANCO,GASOLINA,
CHEVROLET,TRACKER LS,11400.0,GUAYAS,2018,93000,MANUAL,HIDRAULICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER LT,14350.0,PICHINCHA,2018,98150,AUTOMATICA,HIDRAULICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER LS,13800.0,PICHINCHA,2018,90000,MANUAL,HIDRAULICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER LT,12890.0,PASTAZA,2017,57000,AUTOMATICA,HIDRAULICA,1800,4x2,AZUL,GASOLINA,
CHEVROLET,TRACKER,12900.0,PICHINCHA,2017,58000,AUTOMATICA,ASISTIDA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER,14400.0,PICHINCHA,2017,148000,MANUAL,HIDRAULICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER,10400.0,GUAYAS,2015,116000,AUTOMATICA,HIDRAULICA,1800,4x2,BLANCO,GASOLINA,
CHEVROLET,TRACKER LS,10000.0,GUAYAS,2014,237000,DSG,HIDRAULICA,3604,AWD,ROJO,HIBRIDO,
CHEVROLET,TRACKER LS,10000.0,GUAYAS,2014,237000,9G-TRONIC,ASISTIDA,2316,4x2,CAFE,HIBRIDO,
CHEVROLET,TRACKER LS,13800.0,PICHINCHA,2014,168000,MANUAL,HIDRAULICA,1400,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER LT,16300.0,PICHINCHA,2021,38000,MANUAL,ELECTRONICA,1200,4x2,BLANCO,GASOLINA,
CHEVROLET,TRACKER LT,13000.0,GUAYAS,2021,121626,AUTOMATICA,ASISTIDA,1200,4x2,BLANCO,GASOLINA,
CHEVROLET,TRACKER LT,15490.0,PICHINCHA,2020,85000,MANUAL,HIDRAULICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER,15200.0,PICHINCHA,2019,72824,AUTOMATICA,ELECTRONICA,1800,4x2,PLOMO,GASOLINA,
CHEVROLET,TRACKER LS,15500.0,PICHINCHA,2019,72000,MANUAL,HIDRAULICA,1800,4x2,NARANJA,GASOLINA,
CHEVROLET,TRACKER LS,15000.0,LOS RIOS,2018,151000,AUTOMATICA,HIDRAULICA,1798,4x2,NARANJA,HIBRIDO,
CHEVROLET,TRACKER LS,15000.0,SANTO DOMINGO DE LOS TSACHILAS,2018,151000,7G-TRONIC,ASISTIDA,3604,4x2,AZUL,GASOLINA,
CHEVROLET,TRACKER LS,18500.0,LOS RIOS,2020,46000,4G MATIC,ELECTRONICA,1200,4x2,AMARILLO,DIESEL,
CHEVROLET,D-MAX CRDI,31900.0,PICHINCHA,2022,57000,MANUAL,HIDRAULICA,2500,4x4,NEGRO,DIESEL,
CHEVROLET,TRAILBLAZER PREMIER,31900.0,IMBABURA,2017,114828,AUTOMATICA,HIDRAULICA,2800,4x4,BLANCO,DIESEL,
CHEVROLET,TRAILBLAZER,31900.0,IMBABURA,2017,114828,AUTOMATICA,HIDRAULICA,2800,4x4,BLANCO,DIESEL,
CHEVROLET,COLORADO HIGH COUNTRY,34900.0,PICHINCHA,2021,130000,TIPTRONIC,HIDRAULICA,2800,4x4,VINO,GASOLINA,
CHEVROLET,TRAILBLAZER,32400.0,GUAYAS,2019,81000,AUTOMATICA,HIDRAULICA,1798,AWD,PLOMO,GASOLINA,
CHEVROLET,CAMARO,32500.0,NAPO,2023,30700,AUTOMATICA,HIDRAULICA,2000,4x2,PLOMO,GASOLINA,
CHEVROLET,TRAILBLAZER PREMIER,36400.0,PICHINCHA,2020,84309,AUTOMATICA,ASISTIDA,2800,4x4,BLANCO,DIESEL,
CHEVROLET,CAMARO,35500.0,ESMERALDAS,2022,15000,AUTOMATICA,ELECTRONICA,3600,4x2,NEGRO,GASOLINA,
CHEVROLET,TRAILBLAZER,8500.0,PICHINCHA,2002,240000,AUTOMATICA,HIDRAULICA,4200,4x4,PLOMO,DIESEL,
CHEVROLET,TRAILBLAZER,9500.0,BOLIVAR,2004,225000,AUTOMATICA,ASISTIDA,4200,4x2,CREMA,GASOLINA,
CHEVROLET,TRAILBLAZER,9800.0,PICHINCHA,2004,147145,AUTOMATICA,HIDRAULICA,3100,4x4,PLOMO,GASOLINA,
CHEVROLET,TRAILBLAZER PREMIER,9200.0,PICHINCHA,2006,189000,AUTOMATICA,HIDRAULICA,4200,4x4,PLOMO,GASOLINA,
CHEVROLET,TRAILBLAZER,9200.0,PICHINCHA,2006,189000,AUTOMATICA,HIDRAULICA,4200,4x4,PLOMO,GASOLINA,
